日付,SKU,カテゴリ,販売数量,単価,割引率,広告費,プロモーション,曜日,月,売上金額,前週平均販売数量,前月平均販売数量
2026-02-27,SKU048,雑貨,45,3309,0,496,0,Friday,2,148905,67.9,61.1
2026-02-28,SKU048,雑貨,75,3309,10,278,0,Saturday,2,223357,66.1,61.1
2026-03-01,SKU048,雑貨,71,3309,0,342,0,Sunday,3,234939,63.4,62.2
2026-03-02,SKU048,雑貨,82,3309,0,866,1,Monday,3,271338,64.3,62.8
2026-03-03,SKU048,雑貨,51,3309,10,0,0,Tuesday,3,151883,69.1,63.5
2026-03-04,SKU048,雑貨,50,3309,0,0,0,Wednesday,3,165450,64.1,63.0
2026-03-05,SKU048,雑貨,37,3309,10,0,0,Thursday,3,110189,63.7,62.9
2026-03-06,SKU048,雑貨,44,3309,0,0,0,Friday,3,145596,58.7,62.6
2026-03-07,SKU048,雑貨,93,3309,10,0,0,Saturday,3,276963,58.6,62.5
2026-03-08,SKU048,雑貨,90,3309,15,0,0,Sunday,3,253138,61.1,64.0
2026-03-09,SKU048,雑貨,96,3309,5,4888,1,Monday,3,301780,63.9,65.5
2026-03-10,SKU048,雑貨,46,3309,0,3321,0,Tuesday,3,152214,65.9,66.2
2026-03-11,SKU048,雑貨,60,3309,0,4892,0,Wednesday,3,198540,65.1,64.8
2026-03-12,SKU048,雑貨,47,3309,0,0,0,Thursday,3,155523,66.6,65.0
2026-03-13,SKU048,雑貨,64,3309,30,9737,0,Friday,3,148243,68.0,64.9
2026-03-14,SKU048,雑貨,75,3309,5,0,0,Saturday,3,235766,70.9,64.9
2026-03-15,SKU048,雑貨,112,3309,0,1393,1,Sunday,3,370608,68.3,65.9
2026-03-16,SKU048,雑貨,56,3309,0,1631,0,Monday,3,185304,71.4,66.9
2026-03-17,SKU048,雑貨,62,3309,0,23126,0,Tuesday,3,205158,65.7,66.6
2026-03-18,SKU048,雑貨,58,3309,0,0,0,Wednesday,3,191922,68.0,64.3
2026-03-19,SKU048,雑貨,69,3309,0,0,0,Thursday,3,228321,67.7,64.5
2026-03-20,SKU048,雑貨,45,3309,0,0,0,Friday,3,148905,70.9,65.4
2026-03-21,SKU048,雑貨,91,3309,10,0,0,Saturday,3,271007,68.1,64.9
2026-03-22,SKU048,雑貨,71,3309,5,0,0,Sunday,3,223192,70.4,66.5
2026-03-23,SKU048,雑貨,71,3309,5,293,0,Monday,3,223192,64.6,66.9
2026-03-24,SKU048,雑貨,60,3309,0,0,0,Tuesday,3,198540,66.7,66.2
2026-03-25,SKU048,雑貨,46,3309,0,827,0,Wednesday,3,152214,66.4,66.0
2026-03-26,SKU048,雑貨,54,3309,0,0,0,Thursday,3,178686,64.7,65.9
2026-03-27,SKU048,雑貨,71,3309,15,0,0,Friday,3,199698,62.6,64.9
2026-03-28,SKU048,雑貨,88,3309,20,0,0,Saturday,3,232953,66.3,65.5
2026-03-29,SKU048,雑貨,68,3309,0,0,0,Sunday,3,225012,65.9,66.0
2026-03-30,SKU048,雑貨,51,3309,0,0,0,Monday,3,168759,65.4,66.8
2026-03-31,SKU048,雑貨,48,3309,0,2669,0,Tuesday,3,158832,62.6,66.0
2025-04-01,SKU049,アパレル,62,1921,0,2066,1,Tuesday,4,119102,0.0,0.0
2025-04-02,SKU049,アパレル,43,1921,0,0,0,Wednesday,4,82603,62.0,62.0
2025-04-03,SKU049,アパレル,31,1921,15,0,0,Thursday,4,50618,52.5,52.5
2025-04-04,SKU049,アパレル,40,1921,0,0,0,Friday,4,76840,45.3,45.3
2025-04-05,SKU049,アパレル,90,1921,5,5071,1,Saturday,4,164245,44.0,44.0
2025-04-06,SKU049,アパレル,64,1921,30,0,0,Sunday,4,86060,53.2,53.2
2025-04-07,SKU049,アパレル,33,1921,0,4618,0,Monday,4,63393,55.0,55.0
2025-04-08,SKU049,アパレル,23,1921,0,0,0,Tuesday,4,44183,51.9,51.9
2025-04-09,SKU049,アパレル,42,1921,5,5792,0,Wednesday,4,76647,46.3,48.2
2025-04-10,SKU049,アパレル,47,1921,0,0,0,Thursday,4,90287,46.1,47.6
2025-04-11,SKU049,アパレル,39,1921,0,578,0,Friday,4,74919,48.4,47.5
2025-04-12,SKU049,アパレル,47,1921,0,282,0,Saturday,4,90287,48.3,46.7
2025-04-13,SKU049,アパレル,58,1921,0,13289,0,Sunday,4,111418,42.1,46.8
2025-04-14,SKU049,アパレル,29,1921,0,1573,0,Monday,4,55709,41.3,47.6
2025-04-15,SKU049,アパレル,50,1921,0,1411,0,Tuesday,4,96050,40.7,46.3
2025-04-16,SKU049,アパレル,37,1921,0,0,0,Wednesday,4,71077,44.6,46.5
2025-04-17,SKU049,アパレル,46,1921,15,0,0,Thursday,4,75111,43.9,45.9
2025-04-18,SKU049,アパレル,45,1921,0,9492,0,Friday,4,86445,43.7,45.9
2025-04-19,SKU049,アパレル,52,1921,15,0,0,Saturday,4,84908,44.6,45.9
2025-04-20,SKU049,アパレル,65,1921,15,0,0,Sunday,4,106135,45.3,46.2
2025-04-21,SKU049,アパレル,46,1921,5,0,0,Monday,4,83947,46.3,47.2
2025-04-22,SKU049,アパレル,49,1921,15,838,0,Tuesday,4,80009,48.7,47.1
2025-04-23,SKU049,アパレル,44,1921,0,0,0,Wednesday,4,84524,48.6,47.2
2025-04-24,SKU049,アパレル,44,1921,15,0,0,Thursday,4,71845,49.6,47.0
2025-04-25,SKU049,アパレル,55,1921,0,0,1,Friday,4,105655,49.3,46.9
2025-04-26,SKU049,アパレル,54,1921,0,5058,0,Saturday,4,103734,50.7,47.2
2025-04-27,SKU049,アパレル,58,1921,0,78,0,Sunday,4,111418,51.0,47.5
2025-04-28,SKU049,アパレル,44,1921,0,0,0,Monday,4,84524,50.0,47.9
2025-04-29,SKU049,アパレル,41,1921,0,2460,0,Tuesday,4,78761,49.7,47.8
2025-04-30,SKU049,アパレル,30,1921,5,0,0,Wednesday,4,54748,48.6,47.5
2025-05-01,SKU049,アパレル,31,1921,0,0,0,Thursday,5,59551,46.6,46.9
2025-05-02,SKU049,アパレル,42,1921,0,713,0,Friday,5,80682,44.7,45.9
2025-05-03,SKU049,アパレル,52,1921,0,0,0,Saturday,5,99892,42.9,45.9
2025-05-04,SKU049,アパレル,49,1921,0,263,0,Sunday,5,94129,42.6,46.6
2025-05-05,SKU049,アパレル,28,1921,0,0,0,Monday,5,53788,41.3,46.9
2025-05-06,SKU049,アパレル,44,1921,10,0,0,Tuesday,5,76071,39.0,44.8
2025-05-07,SKU049,アパレル,44,1921,10,0,0,Wednesday,5,76071,39.4,44.1
2025-05-08,SKU049,アパレル,53,1921,0,0,1,Thursday,5,101813,41.4,44.5
2025-05-09,SKU049,アパレル,56,1921,0,0,1,Friday,5,107576,44.6,45.5
2025-05-10,SKU049,アパレル,76,1921,5,1224,1,Saturday,5,138696,46.6,46.0
2025-05-11,SKU049,アパレル,39,1921,0,393,0,Sunday,5,74919,50.0,46.9
2025-05-12,SKU049,アパレル,38,1921,5,0,0,Monday,5,69348,48.6,46.9
2025-05-13,SKU049,アパレル,44,1921,15,346,0,Tuesday,5,71845,50.0,46.6
2025-05-14,SKU049,アパレル,44,1921,0,933,0,Wednesday,5,84524,50.0,46.2
2025-05-15,SKU049,アパレル,44,1921,5,0,0,Thursday,5,80297,50.0,46.7
2025-05-16,SKU049,アパレル,41,1921,0,0,0,Friday,5,78761,48.7,46.5
2025-05-17,SKU049,アパレル,48,1921,0,9369,0,Saturday,5,92208,46.6,46.6
2025-05-18,SKU049,アパレル,61,1921,0,643,0,Sunday,5,117181,42.6,46.7
2025-05-19,SKU049,アパレル,57,1921,30,415,0,Monday,5,76647,45.7,47.2
2025-05-20,SKU049,アパレル,34,1921,0,5598,0,Tuesday,5,65314,48.4,47.4
2025-05-21,SKU049,アパレル,36,1921,0,0,0,Wednesday,5,69156,47.0,46.3
2025-05-22,SKU049,アパレル,70,1921,0,0,1,Thursday,5,134470,45.9,46.0
2025-05-23,SKU049,アパレル,45,1921,0,0,0,Friday,5,86445,49.6,46.7
2025-05-24,SKU049,アパレル,48,1921,0,0,0,Saturday,5,92208,50.1,46.7
2025-05-25,SKU049,アパレル,44,1921,0,0,0,Sunday,5,84524,50.1,46.9
2025-05-26,SKU049,アパレル,37,1921,0,0,0,Monday,5,71077,47.7,46.5
2025-05-27,SKU049,アパレル,31,1921,0,650,0,Tuesday,5,59551,44.9,45.9
2025-05-28,SKU049,アパレル,39,1921,0,2331,0,Wednesday,5,74919,44.4,45.0
2025-05-29,SKU049,アパレル,46,1921,20,3338,0,Thursday,5,70692,44.9,44.9
2025-05-30,SKU049,アパレル,42,1921,0,0,0,Friday,5,80682,41.4,45.0
2025-05-31,SKU049,アパレル,51,1921,0,1016,0,Saturday,5,97971,41.0,45.4
2025-06-01,SKU049,アパレル,61,1921,5,0,0,Sunday,6,111321,41.4,46.1
2025-06-02,SKU049,アパレル,38,1921,0,0,0,Monday,6,72998,43.9,46.7
2025-06-03,SKU049,アパレル,46,1921,5,0,0,Tuesday,6,83947,44.0,46.3
2025-06-04,SKU049,アパレル,29,1921,0,0,0,Wednesday,6,55709,46.1,46.2
2025-06-05,SKU049,アパレル,50,1921,0,697,0,Thursday,6,96050,44.7,46.2
2025-06-06,SKU049,アパレル,37,1921,0,5093,0,Friday,6,71077,45.3,46.4
2025-06-07,SKU049,アパレル,50,1921,0,0,0,Saturday,6,96050,44.6,46.2
2025-06-08,SKU049,アパレル,78,1921,10,0,1,Sunday,6,134854,44.4,46.1
2025-06-09,SKU049,アパレル,41,1921,15,0,0,Monday,6,66946,46.9,46.8
2025-06-10,SKU049,アパレル,29,1921,0,0,0,Tuesday,6,55709,47.3,45.6
2025-06-11,SKU049,アパレル,41,1921,0,0,0,Wednesday,6,78761,44.9,45.3
2025-06-12,SKU049,アパレル,47,1921,0,0,0,Thursday,6,90287,46.6,45.4
2025-06-13,SKU049,アパレル,36,1921,0,0,0,Friday,6,69156,46.1,45.5
2025-06-14,SKU049,アパレル,47,1921,20,0,0,Saturday,6,72229,46.0,45.2
2025-06-15,SKU049,アパレル,48,1921,0,0,0,Sunday,6,92208,45.6,45.3
2025-06-16,SKU049,アパレル,35,1921,0,0,0,Monday,6,67235,41.3,45.6
2025-06-17,SKU049,アパレル,46,1921,20,0,0,Tuesday,6,70692,40.4,45.1
2025-06-18,SKU049,アパレル,44,1921,10,0,0,Wednesday,6,76071,42.9,44.6
2025-06-19,SKU049,アパレル,47,1921,0,0,1,Thursday,6,90287,43.3,44.2
2025-06-20,SKU049,アパレル,33,1921,0,21994,0,Friday,6,63393,43.3,44.6
2025-06-21,SKU049,アパレル,72,1921,10,509,1,Saturday,6,124480,42.9,44.5
2025-06-22,SKU049,アパレル,44,1921,0,0,0,Sunday,6,84524,46.4,44.6
2025-06-23,SKU049,アパレル,49,1921,30,1582,0,Monday,6,65890,45.9,44.6
2025-06-24,SKU049,アパレル,46,1921,15,0,1,Tuesday,6,75111,47.9,44.6
2025-06-25,SKU049,アパレル,24,1921,0,0,0,Wednesday,6,46104,47.9,44.7
2025-06-26,SKU049,アパレル,39,1921,20,0,0,Thursday,6,59935,45.0,44.2
2025-06-27,SKU049,アパレル,39,1921,0,0,0,Friday,6,74919,43.9,44.5
2025-06-28,SKU049,アパレル,47,1921,15,190,0,Saturday,6,76743,44.7,44.5
2025-06-29,SKU049,アパレル,40,1921,0,0,0,Sunday,6,76840,41.1,44.5
2025-06-30,SKU049,アパレル,36,1921,0,0,0,Monday,6,69156,40.6,44.5
2025-07-01,SKU049,アパレル,33,1921,0,0,0,Tuesday,7,63393,38.7,44.0
2025-07-02,SKU049,アパレル,30,1921,0,943,0,Wednesday,7,57630,36.9,43.0
2025-07-03,SKU049,アパレル,43,1921,0,0,0,Thursday,7,82603,37.7,42.8
2025-07-04,SKU049,アパレル,32,1921,0,0,0,Friday,7,61472,38.3,42.7
2025-07-05,SKU049,アパレル,45,1921,5,1546,0,Saturday,7,82122,37.3,42.8
2025-07-06,SKU049,アパレル,46,1921,10,401,0,Sunday,7,79529,37.0,42.6
2025-07-07,SKU049,アパレル,29,1921,0,1000,0,Monday,7,55709,37.9,42.9
2025-07-08,SKU049,アパレル,30,1921,0,572,0,Tuesday,7,57630,36.9,42.2
2025-07-09,SKU049,アパレル,30,1921,5,0,0,Wednesday,7,54748,36.4,40.6
2025-07-10,SKU049,アパレル,33,1921,5,386,0,Thursday,7,60223,36.4,40.2
2025-07-11,SKU049,アパレル,26,1921,0,478,0,Friday,7,49946,35.0,40.4
2025-07-12,SKU049,アパレル,51,1921,0,0,0,Saturday,7,97971,34.1,39.9
2025-07-13,SKU049,アパレル,35,1921,0,11393,0,Sunday,7,67235,35.0,40.0
2025-07-14,SKU049,アパレル,29,1921,5,0,0,Monday,7,52923,33.4,40.0
2025-07-15,SKU049,アパレル,42,1921,0,0,0,Tuesday,7,80682,33.4,39.4
2025-07-16,SKU049,アパレル,23,1921,0,0,0,Wednesday,7,44183,35.1,39.2
2025-07-17,SKU049,アパレル,31,1921,0,0,0,Thursday,7,59551,34.1,38.8
2025-07-18,SKU049,アパレル,38,1921,10,2212,0,Friday,7,65698,33.9,38.3
2025-07-19,SKU049,アパレル,37,1921,0,7641,0,Saturday,7,71077,35.6,38.1
2025-07-20,SKU049,アパレル,36,1921,0,1178,0,Sunday,7,69156,33.6,37.7
2025-07-21,SKU049,アパレル,26,1921,0,1878,0,Monday,7,49946,33.7,37.8
2025-07-22,SKU049,アパレル,30,1921,0,0,0,Tuesday,7,57630,33.3,36.3
2025-07-23,SKU049,アパレル,41,1921,20,3211,0,Wednesday,7,63008,31.6,35.8
2025-07-24,SKU049,アパレル,36,1921,0,13045,0,Thursday,7,69156,34.1,35.6
2025-07-25,SKU049,アパレル,26,1921,0,0,0,Friday,7,49946,34.9,35.2
2025-07-26,SKU049,アパレル,65,1921,0,0,1,Saturday,7,124865,33.1,35.3
2025-07-27,SKU049,アパレル,40,1921,20,0,0,Sunday,7,61472,37.1,36.2
2025-07-28,SKU049,アパレル,21,1921,0,0,0,Monday,7,40341,37.7,36.2
2025-07-29,SKU049,アパレル,30,1921,10,0,0,Tuesday,7,51867,37.0,35.3
2025-07-30,SKU049,アパレル,29,1921,0,0,0,Wednesday,7,55709,37.0,35.0
2025-07-31,SKU049,アパレル,34,1921,0,369,0,Thursday,7,65314,35.3,34.8
2025-08-01,SKU049,アパレル,22,1921,0,0,0,Friday,8,42262,35.0,34.8
2025-08-02,SKU049,アパレル,52,1921,0,510,1,Saturday,8,99892,34.4,34.5
2025-08-03,SKU049,アパレル,36,1921,5,0,0,Sunday,8,65698,32.6,34.8
2025-08-04,SKU049,アパレル,35,1921,0,0,1,Monday,8,67235,32.0,35.0
2025-08-05,SKU049,アパレル,24,1921,0,1218,0,Tuesday,8,46104,34.0,34.6
2025-08-06,SKU049,アパレル,32,1921,0,0,0,Wednesday,8,61472,33.1,33.9
2025-08-07,SKU049,アパレル,33,1921,5,0,0,Thursday,8,60223,33.6,34.0
2025-08-08,SKU049,アパレル,24,1921,0,230,0,Friday,8,46104,33.4,34.1
2025-08-09,SKU049,アパレル,33,1921,0,0,0,Saturday,8,63393,33.7,33.9
2025-08-10,SKU049,アパレル,46,1921,0,0,0,Sunday,8,88366,31.0,33.9
2025-08-11,SKU049,アパレル,30,1921,0,0,0,Monday,8,57630,32.4,34.6
2025-08-12,SKU049,アパレル,32,1921,10,1521,0,Tuesday,8,55324,31.7,33.9
2025-08-13,SKU049,アパレル,25,1921,0,312,0,Wednesday,8,48025,32.9,33.8
2025-08-14,SKU049,アパレル,39,1921,5,6511,0,Thursday,8,71173,31.9,33.6
2025-08-15,SKU049,アパレル,39,1921,0,0,0,Friday,8,74919,32.7,33.5
2025-08-16,SKU049,アパレル,55,1921,0,0,1,Saturday,8,105655,34.9,34.1
2025-08-17,SKU049,アパレル,36,1921,0,3581,0,Sunday,8,69156,38.0,34.9
2025-08-18,SKU049,アパレル,27,1921,0,0,0,Monday,8,51867,36.6,34.8
2025-08-19,SKU049,アパレル,34,1921,0,0,1,Tuesday,8,65314,36.1,34.5
2025-08-20,SKU049,アパレル,25,1921,0,0,0,Wednesday,8,48025,36.4,34.4
2025-08-21,SKU049,アパレル,33,1921,0,0,0,Thursday,8,63393,36.4,34.4
2025-08-22,SKU049,アパレル,23,1921,0,0,0,Friday,8,44183,35.6,34.5
2025-08-23,SKU049,アパレル,41,1921,0,0,0,Saturday,8,78761,33.3,33.9
2025-08-24,SKU049,アパレル,40,1921,0,3059,0,Sunday,8,76840,31.3,34.0
2025-08-25,SKU049,アパレル,38,1921,0,0,1,Monday,8,72998,31.9,34.5
2025-08-26,SKU049,アパレル,25,1921,0,631,0,Tuesday,8,48025,33.4,33.6
2025-08-27,SKU049,アパレル,25,1921,5,1228,0,Wednesday,8,45623,32.1,33.1
2025-08-28,SKU049,アパレル,31,1921,10,0,0,Thursday,8,53595,32.1,33.2
2025-08-29,SKU049,アパレル,41,1921,5,0,0,Friday,8,74822,31.9,33.3
2025-08-30,SKU049,アパレル,45,1921,15,410,0,Saturday,8,73478,34.4,33.7
2025-08-31,SKU049,アパレル,33,1921,0,0,0,Sunday,8,63393,35.0,34.0
2025-09-01,SKU049,アパレル,20,1921,0,0,0,Monday,9,38420,34.0,34.4
2025-09-02,SKU049,アパレル,34,1921,0,1220,0,Tuesday,9,65314,31.4,33.3
2025-09-03,SKU049,アパレル,31,1921,15,0,0,Wednesday,9,50618,32.7,33.3
2025-09-04,SKU049,アパレル,45,1921,0,0,0,Thursday,9,86445,33.6,33.1
2025-09-05,SKU049,アパレル,23,1921,0,0,0,Friday,9,44183,35.6,33.8
2025-09-06,SKU049,アパレル,38,1921,20,0,0,Saturday,9,58398,33.0,33.5
2025-09-07,SKU049,アパレル,31,1921,0,0,0,Sunday,9,59551,32.0,33.7
2025-09-08,SKU049,アパレル,17,1921,0,6067,0,Monday,9,32657,31.7,33.9
2025-09-09,SKU049,アパレル,23,1921,0,0,0,Tuesday,9,44183,31.3,33.4
2025-09-10,SKU049,アパレル,20,1921,0,719,0,Wednesday,9,38420,29.7,32.6
2025-09-11,SKU049,アパレル,16,1921,0,1823,0,Thursday,9,30736,28.1,32.3
2025-09-12,SKU049,アパレル,29,1921,15,640,0,Friday,9,47352,24.0,31.8
2025-09-13,SKU049,アパレル,45,1921,0,0,1,Saturday,9,86445,24.9,31.9
2025-09-14,SKU049,アパレル,41,1921,5,0,0,Sunday,9,74822,25.9,32.1
2025-09-15,SKU049,アパレル,13,1921,0,0,0,Monday,9,24973,27.3,32.2
2025-09-16,SKU049,アパレル,30,1921,0,0,0,Tuesday,9,57630,26.7,30.8
2025-09-17,SKU049,アパレル,14,1921,0,909,0,Wednesday,9,26894,27.7,30.6
2025-09-18,SKU049,アパレル,19,1921,0,621,0,Thursday,9,36499,26.9,30.1
2025-09-19,SKU049,アパレル,29,1921,0,0,0,Friday,9,55709,27.3,29.6
2025-09-20,SKU049,アパレル,45,1921,0,0,1,Saturday,9,86445,27.3,29.8
2025-09-21,SKU049,アパレル,33,1921,0,0,0,Sunday,9,63393,27.3,30.2
2025-09-22,SKU049,アパレル,26,1921,15,0,0,Monday,9,42454,26.1,30.5
2025-09-23,SKU049,アパレル,25,1921,10,0,0,Tuesday,9,43222,28.0,30.0
2025-09-24,SKU049,アパレル,26,1921,0,0,0,Wednesday,9,49946,27.3,29.5
2025-09-25,SKU049,アパレル,28,1921,0,0,0,Thursday,9,53788,29.0,29.1
2025-09-26,SKU049,アパレル,31,1921,5,0,0,Friday,9,56573,30.3,29.2
2025-09-27,SKU049,アパレル,35,1921,0,0,0,Saturday,9,67235,30.6,29.4
2025-09-28,SKU049,アパレル,31,1921,0,0,0,Sunday,9,59551,29.1,29.5
2025-09-29,SKU049,アパレル,17,1921,0,0,0,Monday,9,32657,28.9,29.2
2025-09-30,SKU049,アパレル,26,1921,0,0,0,Tuesday,9,49946,27.6,28.3
2025-10-01,SKU049,アパレル,24,1921,15,86,0,Wednesday,10,39188,27.7,28.0
2025-10-02,SKU049,アパレル,20,1921,0,209,0,Thursday,10,38420,27.4,28.2
2025-10-03,SKU049,アパレル,33,1921,10,2139,1,Friday,10,57053,26.3,27.7
2025-10-04,SKU049,アパレル,28,1921,0,1913,0,Saturday,10,53788,26.6,27.8
2025-10-05,SKU049,アパレル,33,1921,30,630,0,Sunday,10,44375,25.6,27.2
2025-10-06,SKU049,アパレル,15,1921,0,0,0,Monday,10,28815,25.9,27.5
2025-10-07,SKU049,アパレル,29,1921,0,0,0,Tuesday,10,55709,25.6,26.8
2025-10-08,SKU049,アパレル,13,1921,0,0,0,Wednesday,10,24973,26.0,26.7
2025-10-09,SKU049,アパレル,28,1921,15,0,0,Thursday,10,45719,24.4,26.6
2025-10-10,SKU049,アパレル,23,1921,0,454,0,Friday,10,44183,25.6,26.7
2025-10-11,SKU049,アパレル,29,1921,0,1780,0,Saturday,10,55709,24.1,26.8
2025-10-12,SKU049,アパレル,35,1921,0,3518,0,Sunday,10,67235,24.3,27.3
2025-10-13,SKU049,アパレル,44,1921,20,877,1,Monday,10,67619,24.6,27.5
2025-10-14,SKU049,アパレル,21,1921,0,0,0,Tuesday,10,40341,28.7,27.4
2025-10-15,SKU049,アパレル,22,1921,5,5197,0,Wednesday,10,40148,27.6,26.8
2025-10-16,SKU049,アパレル,24,1921,0,0,0,Thursday,10,46104,28.9,27.1
2025-10-17,SKU049,アパレル,35,1921,5,0,0,Friday,10,63873,28.3,26.9
2025-10-18,SKU049,アパレル,38,1921,0,0,1,Saturday,10,72998,30.0,27.6
2025-10-19,SKU049,アパレル,25,1921,10,735,0,Sunday,10,43222,31.3,28.2
2025-10-20,SKU049,アパレル,27,1921,0,0,0,Monday,10,51867,29.9,28.1
2025-10-21,SKU049,アパレル,28,1921,5,0,0,Tuesday,10,51098,27.4,27.5
2025-10-22,SKU049,アパレル,25,1921,0,0,0,Wednesday,10,48025,28.4,27.3
2025-10-23,SKU049,アパレル,24,1921,0,0,0,Thursday,10,46104,28.9,27.3
2025-10-24,SKU049,アパレル,31,1921,15,628,1,Friday,10,50618,28.9,27.2
2025-10-25,SKU049,アパレル,33,1921,0,2588,0,Saturday,10,63393,28.3,27.4
2025-10-26,SKU049,アパレル,57,1921,0,0,1,Sunday,10,109497,27.6,27.6
2025-10-27,SKU049,アパレル,13,1921,5,0,0,Monday,10,23724,32.1,28.4
2025-10-28,SKU049,アパレル,24,1921,0,1334,0,Tuesday,10,46104,30.1,27.7
2025-10-29,SKU049,アパレル,29,1921,0,0,1,Wednesday,10,55709,29.6,27.5
2025-10-30,SKU049,アパレル,18,1921,0,0,0,Thursday,10,34578,30.1,27.9
2025-10-31,SKU049,アパレル,25,1921,0,0,0,Friday,10,48025,29.3,27.6
2025-11-01,SKU049,アパレル,31,1921,0,0,0,Saturday,11,59551,28.4,27.6
2025-11-02,SKU049,アパレル,53,1921,0,0,1,Sunday,11,101813,28.1,28.0
2025-11-03,SKU049,アパレル,15,1921,5,0,0,Monday,11,27374,27.6,28.7
2025-11-04,SKU049,アパレル,15,1921,5,0,0,Tuesday,11,27374,27.9,28.2
2025-11-05,SKU049,アパレル,29,1921,10,0,0,Wednesday,11,50138,26.6,27.6
2025-11-06,SKU049,アパレル,22,1921,5,437,0,Thursday,11,40148,26.6,28.1
2025-11-07,SKU049,アパレル,21,1921,0,0,0,Friday,11,40341,27.1,27.9
2025-11-08,SKU049,アパレル,36,1921,0,27,0,Saturday,11,69156,26.6,28.1
2025-11-09,SKU049,アパレル,31,1921,0,0,0,Sunday,11,59551,27.3,28.4
2025-11-10,SKU049,アパレル,13,1921,0,0,0,Monday,11,24973,24.1,28.7
2025-11-11,SKU049,アパレル,33,1921,0,4577,0,Tuesday,11,63393,23.9,28.1
2025-11-12,SKU049,アパレル,25,1921,0,3872,0,Wednesday,11,48025,26.4,28.1
2025-11-13,SKU049,アパレル,27,1921,10,0,0,Thursday,11,46680,25.9,27.4
2025-11-14,SKU049,アパレル,25,1921,0,2415,0,Friday,11,48025,26.6,27.6
2025-11-15,SKU049,アパレル,37,1921,0,0,0,Saturday,11,71077,27.1,27.7
2025-11-16,SKU049,アパレル,49,1921,0,0,1,Sunday,11,94129,27.3,28.2
2025-11-17,SKU049,アパレル,22,1921,0,0,0,Monday,11,42262,29.9,28.6
2025-11-18,SKU049,アパレル,36,1921,0,454,1,Tuesday,11,69156,31.1,28.1
2025-11-19,SKU049,アパレル,28,1921,0,2682,0,Wednesday,11,53788,31.6,28.5
2025-11-20,SKU049,アパレル,38,1921,5,0,0,Thursday,11,69348,32.0,28.5
2025-11-21,SKU049,アパレル,27,1921,0,667,0,Friday,11,51867,33.6,28.8
2025-11-22,SKU049,アパレル,45,1921,5,314,1,Saturday,11,82122,33.9,28.9
2025-11-23,SKU049,アパレル,43,1921,10,8926,0,Sunday,11,74342,35.0,29.6
2025-11-24,SKU049,アパレル,27,1921,0,2570,0,Monday,11,51867,34.1,30.0
2025-11-25,SKU049,アパレル,39,1921,0,767,0,Tuesday,11,74919,34.9,29.8
2025-11-26,SKU049,アパレル,29,1921,0,2997,0,Wednesday,11,55709,35.3,29.2
2025-11-27,SKU049,アパレル,29,1921,0,0,0,Thursday,11,55709,35.4,29.7
2025-11-28,SKU049,アパレル,30,1921,0,4550,0,Friday,11,57630,34.1,29.9
2025-11-29,SKU049,アパレル,33,1921,0,0,0,Saturday,11,63393,34.6,29.9
2025-11-30,SKU049,アパレル,26,1921,0,0,0,Sunday,11,49946,32.9,30.4
2025-12-01,SKU049,アパレル,34,1921,0,0,0,Monday,12,65314,30.4,30.5
2025-12-02,SKU049,アパレル,33,1921,0,0,0,Tuesday,12,63393,31.4,30.6
2025-12-03,SKU049,アパレル,11,1921,0,0,0,Wednesday,12,21131,30.6,29.9
2025-12-04,SKU049,アパレル,21,1921,0,0,0,Thursday,12,40341,28.0,29.8
2025-12-05,SKU049,アパレル,39,1921,0,5962,0,Friday,12,74919,26.9,30.0
2025-12-06,SKU049,アパレル,27,1921,0,0,0,Saturday,12,51867,28.1,30.3
2025-12-07,SKU049,アパレル,42,1921,10,0,0,Sunday,12,72613,27.3,30.5
2025-12-08,SKU049,アパレル,18,1921,0,0,0,Monday,12,34578,29.6,31.2
2025-12-09,SKU049,アパレル,31,1921,0,704,0,Tuesday,12,59551,27.3,30.6
2025-12-10,SKU049,アパレル,41,1921,0,1695,1,Wednesday,12,78761,27.0,30.6
2025-12-11,SKU049,アパレル,22,1921,0,122,0,Thursday,12,42262,31.3,31.5
2025-12-12,SKU049,アパレル,28,1921,0,0,0,Friday,12,53788,31.4,31.1
2025-12-13,SKU049,アパレル,71,1921,15,135,1,Saturday,12,115932,29.9,31.2
2025-12-14,SKU049,アパレル,57,1921,0,0,1,Sunday,12,109497,36.1,32.7
2025-12-15,SKU049,アパレル,34,1921,0,0,0,Monday,12,65314,38.3,33.8
2025-12-16,SKU049,アパレル,25,1921,0,0,0,Tuesday,12,48025,40.6,33.7
2025-12-17,SKU049,アパレル,45,1921,0,0,1,Wednesday,12,86445,39.7,32.9
2025-12-18,SKU049,アパレル,48,1921,0,98,1,Thursday,12,92208,40.3,33.6
2025-12-19,SKU049,アパレル,34,1921,0,0,0,Friday,12,65314,44.0,34.0
2025-12-20,SKU049,アパレル,48,1921,0,209,0,Saturday,12,92208,44.9,34.2
2025-12-21,SKU049,アパレル,30,1921,0,0,0,Sunday,12,57630,41.6,34.6
2025-12-22,SKU049,アパレル,36,1921,0,0,0,Monday,12,69156,37.7,34.7
2025-12-23,SKU049,アパレル,26,1921,0,1327,0,Tuesday,12,49946,38.0,34.4
2025-12-24,SKU049,アパレル,28,1921,0,0,0,Wednesday,12,53788,38.1,33.8
